youtube_id,time_start,time_end,split 
0DaDIA4gr9E,000344,000354
cDKOecYmmtI,000092,000102
9_NGlrk_ZlI,000000,000010
69ca8RyzAm8,000068,000078
ADDoiUfvIxk,000104,000114
7-O7hOLvT7M,000015,000025
WDlQhjF3tko,000040,000050
LeBZLqqtpII,000039,000049
3LGYLtKP188,000012,000022
Fgmd5aS9nsU,000032,000042
xCX5gd9d3ys,000055,000065
_4AK9MeaCSM,000087,000097
mgiaPPYNJyU,000004,000014
avDKo2qRcZQ,000029,000039
PPhJFD31acs,000161,000171
lhzPmgoQSSA,000045,000055
xDVBrAIkU3I,000002,000012
X7lscbNjQu8,000002,000012
dbovPYnldUo,000017,000027
lIXT3vzOkMY,000055,000065
WpVYZ4y6W70,000064,000074
hfInW2TcedY,000600,000610
f2nHUG1LvYo,000004,000014
T9xW2GJbXqs,000122,000132
07X8cLGB7dc,000050,000060
yLFP-YdqfPY,000058,000068
La8f3vlTNvU,000005,000015
mF-6ouVNXIs,000019,000029
yFeswl3apOA,000003,000013
Bi5SWEY6uH8,000034,000044
ive9UcpyQzc,000027,000037
rRMrz9vWcXc,000132,000142
aZT7Rv6XTBU,000150,000160
YLuft2I6YYc,000092,000102
CYWB9m7YbNc,000212,000222
P5mVA36sLAw,000069,000079
S1kU9QXNEW8,000013,000023
kaFzwyb3Cu0,000171,000181
lSn3r6Z5x9o,000005,000015
SJfxkFQjS8o,000083,000093
0V61r7VFl9E,000179,000189
2ENSwCFJ07A,000016,000026
L1mDlSDbb9k,000009,000019
OMRKSAfDAeI,000012,000022
3Z6Zw8r6OBI,000013,000023
bVuTVj3Px5I,000023,000033
L9kGSSjjOGw,000076,000086
J6YLyBlmkZw,000013,000023
QH91U0Rj5Q8,000099,000109
0miLHsKXUkU,000200,000210
1f1GgvbqPhU,000002,000012
jZNpH-jzWKw,000002,000012
Fhj3gXyUukk,000330,000340
aLceu2TMYPY,000053,000063
0L4kvkUfs1U,000265,000275
2g8WnJn1zMA,000003,000013
pBBrIG60_gg,000151,000161
BujAL7y5VCE,000107,000117
4FePRbPdgUE,000031,000041
9TPkWhaXoOk,000003,000013
9cIsiB_i6Ic,000075,000085
UucWpOv98i0,000119,000129
lUpRBEy6NJE,000020,000030
6nasi5KVbyU,000029,000039
J72oNR8Tu9A,000036,000046
1tuNr4Th22I,000055,000065
cdDu63UKbu0,000164,000174
AeM9hE4Uol0,000006,000016
CVVl8eqNu6Q,000059,000069
mA-lWZvha1M,000187,000197
udmG4gLusgE,000062,000072
1eaYXyj0sTg,000036,000046
O-X9JR6Sirs,000022,000032
MBx9rBbMRXA,000000,000010
rKn_nq96VDs,000042,000052
vWPCvR3PDFU,000068,000078
KDA_DRqqDic,000000,000010
kYS8byJ78U4,000038,000048
Tmr3oMQrQik,000052,000062
zI4BU14gBhE,000010,000020
7w4rH6dFbb4,000024,000034
vk1bQak4j-A,000026,000036
o-chPcT-9Xw,000016,000026
Aq5N9OKo8gs,000224,000234
InNZhwbGI-0,000046,000056
F2iORW_RODU,000312,000322
RSaClwb3VtM,000080,000090
ZGIA3RHRMFc,000105,000115
MHJDFRjxO2w,000006,000016
TrMvpq17VYM,000224,000234
jarxDmxB4_o,000168,000178
PkDmOd1vbwE,000001,000011
j7oVAD961_U,000038,000048
PLLIbYuVLsU,000030,000040
ETmRxmAbKmg,000004,000014
7G69tAiXh2U,000052,000062
JCNc6PJB56A,000137,000147
PL22nf_UK6A,000090,000100
RMqkQOBQv8U,000001,000011
txpOMPhfA_E,000087,000097
qB8FbdXvhxg,000026,000036
efTAqOnC8Uw,000000,000010
RkCJpG7v9cA,000006,000016
dXYur5IbXl0,000002,000012
pUDgyU__KGc,000001,000011
supYzs490EQ,000110,000120
yOLnHlWjiFM,000111,000121
4iDbVXBJwuo,000000,000010
5hFWm9ZtOyk,000034,000044
H2XPyyYHuFg,000013,000023
--o545tThdQ,000088,000098
SD1c5RogGhQ,000043,000053
oNx68xPoPSA,000019,000029
bPpmTXRvsoo,000011,000021
mENN1COSsd8,000038,000048
OFeitXuLYNs,000012,000022
-wDUGxrxIT8,000005,000015
_dCej5FMdvU,000034,000044
G-F55FeEYgo,000001,000011
MjTuAV036yY,000094,000104
XRWKHTRqqRI,000155,000165
ketqaCKziFI,000064,000074
LZQi070yqn0,000006,000016
SRPSInpTdPU,000026,000036
OcIpdil18H0,000034,000044
6zdhytbC8jI,000002,000012
Mu_qVMhqLgY,000021,000031
GiZd-oO-h_U,000008,000018
A5kKqqwOLt8,000043,000053
7sCj0jUjc3M,000199,000209
E9akknD5BdQ,000000,000010
2jKO7y45we4,000005,000015
CFwMoqcEBa8,000104,000114
jskih5GDLdM,000059,000069
dBrdJhpOPz8,000008,000018
5uQRXxzYwvg,000061,000071
ZmAFsu7a2Pg,000032,000042
LCgJTcKLox4,000023,000033
K3v2hxv5-aU,000066,000076
Hy494-YoOXc,000011,000021
Ol63aTSeRgI,000159,000169
Avugjr91y94,000000,000010
3ck8n_dES7M,000401,000411
LIZR4qDl9Mc,000081,000091
QLItyuXQdQI,000000,000010
cbiyP5nKrRk,000089,000099
yPBVtF3BSL8,000006,000016
9AZY-GWHe_M,000003,000013
cyRhMM5P1Bo,000034,000044
cP28H6v58Tg,000007,000017
cKqmGveLOsE,000020,000030
RluxqT0Ha_o,000015,000025
ydYMZ-ufhhw,000033,000043
lQth-31y5kw,000001,000011
7wIJ9ea7krQ,000127,000137
F-T8kxVsgpM,000008,000018
rUDc-gMlfL0,000009,000019
4JpPCc7rAQs,000012,000022
fI6vZSXwLf8,000004,000014
GdJSOfg62Nk,000054,000064
bwVbKWdpmFM,000236,000246
TRVi4YCZ7Go,000000,000010
A8kfL8GEAv0,000049,000059
FEicK8dbHCc,000011,000021
6VflQp_jdtE,000029,000039
fnJBqVhjhEw,000004,000014
fPdh0TnLzQw,000217,000227
Yyabb3GsjsY,000040,000050
Ziwrxk7sYQ0,000088,000098
-PdnFBwFedA,000053,000063
-d2UqmNeOCQ,000034,000044
2hX0eeNqmbo,000000,000010
mcOsYbb8Lks,000439,000449
6QBGbnIv63I,000040,000050
b_R9S3qpIrI,000000,000010
5EvsKljEGlo,000142,000152
E0LhnOjl4EI,000096,000106
aAoaP2rinT8,000024,000034
eVKYu-kcY78,000266,000276
icZU-zwhy1U,000018,000028
UE19TU7C5-E,000005,000015
CjUoIT9vX6A,000102,000112
43j4FLffgQw,000046,000056
T4GgwfklMqk,000001,000011
MkbUocOg_6k,000068,000078
RPjc2YErv-8,000114,000124
w7kBgkdSE-g,000050,000060
7AkAtqDhf-Q,000141,000151
Ay8HCllLTo8,000026,000036
hxZn9BvCjps,000004,000014
fKZnarqMknU,000042,000052
8QbVYwhmHqg,000000,000010
QwT7EzCiomU,000032,000042
imvysi7pyBI,000049,000059
4w6jpu_OqY8,000199,000209
7HisBp2uPo0,000017,000027
xbZdrC0XzCg,000090,000100
y9T217J2p2w,000058,000068
D_XVMfMfoDI,000037,000047
1foOyzJ97UU,000208,000218
Ii8jqRVYI6w,000121,000131
XUQ7UxZeeXI,000025,000035
gi9GAEaXejc,000035,000045
rlPD3Yvdzk0,000065,000075
b8u_zElmPxI,000630,000640
4bkzhdczNl4,000131,000141
DibTK9MvsgE,000016,000026
ktnEIOI1K40,000019,000029
IEiAGXFWHlc,000017,000027
GXvRtRTqVhY,000085,000095
esWKc466pwU,000165,000175
wVkRou6w_fo,000105,000115
8Q77fMbqIZw,000231,000241
0_YlJSoZAFg,000016,000026
Kk1x5V3CFSE,000020,000030
Jze5YRpVqEw,000247,000257
0aFfnrKuedw,000014,000024
AbQXWncPv-8,000023,000033
A7u3EF54OkA,000011,000021
dk-DGeF6XB4,000028,000038
RBpR2T_S9Vc,000000,000010
ReLHkYTGMM8,000039,000049
3mzk_o4Kv7M,000025,000035
S2Ns_mGHhNE,000118,000128
SpX7WlQWjp8,000000,000010
7TmZXwe28cg,000022,000032
AYwfQe7Fx68,000015,000025
CHhfnNMyToY,000225,000235
MNt-C13uT8c,000021,000031
bxfMMkv05AQ,000064,000074
r8QSOoFUeV0,000000,000010
L8pFfiQKkw4,000000,000010
RfuTrBi1100,000000,000010
y9vGiycgRY0,000000,000010
l6qpGD3KjpA,000043,000053
0koXbTcT79E,000023,000033
IcybmZY_QDk,000025,000035
wBjTlPbZz3Y,000119,000129
oTDChnJIFuA,000000,000010
RMNaIRvawIE,000020,000030
D8VS8x5T-BU,000073,000083
LsokRHb0f6A,000176,000186
l1GLf5TL6KI,000050,000060
u6YyLrj9IJs,000097,000107
YuKfCslPgoU,000041,000051
McVtOc2_N8A,000004,000014
jXEWKa92H80,000120,000130
SS65vu9O1ps,000183,000193
qEirhNBc204,000214,000224
AVCHEAWw70o,000153,000163
RYupRw-t698,000098,000108
ln3dg2REtwg,000252,000262
vmJsdW8sYlc,000057,000067
G2RKIICc-CY,000004,000014
I5DUr-DSTXs,000136,000146
azs6shxDOOs,000068,000078
pOdpZ2zDTOo,000094,000104
PbLTZB7gye8,000011,000021
zP9hCiLYjZs,000029,000039
ytGdUDHd4W8,000168,000178
bGvVX_OAciI,000340,000350
6Xixc-LybLo,000306,000316
6IiNKVtW4pA,000081,000091
jKISQc3v7lM,000312,000322
Dmf5xJ2pxLM,000139,000149
jIKTg8WTTvk,000197,000207
L-8ayupXtFg,000070,000080
q7o-SfkhiuA,000060,000070
yFqb7_Zpwng,000003,000013
6VmIIwxauhQ,000000,000010
LDBiwzBAHx4,000159,000169
Be4hwJOMK2k,000003,000013
mxRE864QWa4,000009,000019
xznlODmtlKU,000050,000060
4-oZTKvmRhg,000045,000055
Yks44LrW0B0,000095,000105
l7FsdUQBPp0,000086,000096
KexhWXRAIVc,000073,000083
a06xpsZj--U,000062,000072
BTpHbI4_dZg,000001,000011
38Uv6dbQkWc,000132,000142
TrrAPJGmz1s,000355,000365
BvN83jOKUl8,000102,000112
CDIyErzttyg,000079,000089
w3agQK6vn3s,000018,000028
Xz7qiB-YcHI,000003,000013
ogR575mN13o,000001,000011
87Y-ayEWK6c,000003,000013
YP4Ne_eK4A0,000018,000028
mUyr0FzeMzw,000020,000030
toC51M5xMU4,000002,000012
WEwORc3Jjek,000000,000010
rdaf_E4lR_U,000001,000011
4wGqssOgZCU,000001,000011
4uRG1e66WHM,000003,000013
iNODSD0HOoE,000000,000010
pCr3LGNh4Ik,000015,000025
-0yP0wBW_uQ,000003,000013
R3CPvvTKDIY,000012,000022
1AlH6EMWtgg,000003,000013
qyHurkZFOp0,000002,000012
7oAWYqkfBic,000188,000198
48UmL1FHvvA,000002,000012
gtK8EyYLFl0,000001,000011
-DskcreVRcY,000026,000036
iy28Zgx2bCM,000036,000046
Qu8k1K5KiF4,000033,000043
RUNwB3-Qxqg,000007,000017
Or4_mw50Cv8,000004,000014
5TKZkfFWzJ8,000014,000024
douPrLPb8PU,000001,000011
pNiJwdim_rQ,000003,000013
pDm7er-ICm0,000004,000014
h4i6EtHHemk,000026,000036
VMvBluSpgAM,000010,000020
dkofkLOKPw4,000002,000012
6rB3M9DYbWo,000002,000012
BaLwQgTW9TQ,000000,000010
LGM_DJrTjG8,000001,000011
0iSjGako8Sg,000012,000022
lY1SyjWEF8A,000003,000013
zPnxWJkxhWs,000002,000012
j-Sp_RRAJcc,000000,000010
81n4e4pIXn0,000008,000018
b2HqdxtRlNY,000000,000010
BpzAF27s4RQ,000217,000227
jhbOMujNbds,000023,000033
BhkoqoQxyTE,000050,000060
6N5eN9BjERo,000000,000010
YeIjgqwSW1k,000024,000034
FTNvawT65mE,000169,000179
c4zi2l8gkGw,000014,000024
A0UVNg9x_Ts,000000,000010
qXEvZ6hHtbY,000008,000018
qDrUre74Ab0,000008,000018
QZjy8QqsuIM,000062,000072
KtwumqikK2w,000002,000012
HyQbvMrDTes,000000,000010
5vqT9nlWWAQ,000261,000271
WApQkOxy58k,000025,000035
PWis6ggsFjg,000015,000025
rc4BxU65nbI,000011,000021
v8TLHh2X6Hw,000006,000016
_ntodUD4oDg,000000,000010
I7Y2vGCZT24,000018,000028
OwDVgOez2DA,000055,000065
6J7SnV2OENY,000068,000078
CpC-mN_mqwQ,000039,000049
K81Sl1r-3DY,000166,000176
kLKkh7M7-lg,000012,000022
wgqy0-Do7_c,000026,000036
hQpo92WOxi4,000016,000026
aayvzCzGdeU,000000,000010
loXNksQOI6Y,000048,000058
oLK68Y8uo7I,000030,000040
TZBK4mlaFKE,000000,000010
xDmRivzWIwk,000012,000022
s7L64GZyXio,000000,000010
N6pCsW4VNuE,000038,000048
5Z-zeWi621Y,000016,000026
fx8jmXcVyd4,000043,000053
vsYZr1jjOl4,000241,000251
Q-v_9NA7Ioc,000065,000075
MedxIG0Ql6E,000019,000029
PKbLoWTiLvU,000121,000131
jQrOQmZdC2Y,000061,000071
rH9I55Yl6sA,000019,000029
dFZ5NDsx6Kk,000060,000070
TftwxkcpoQc,000000,000010
s-HwLkS5Sfo,000140,000150
czhL0iDbNT8,000021,000031
zEx44T2sN94,000286,000296
wdEr6wHm11M,000059,000069
fVbRsriM1eQ,000001,000011
-8jPV06bmhA,000046,000056
ECpOPc7qDBA,000389,000399
mCJl0fJF7ic,000122,000132
oPoLYdOTOt0,000000,000010
iBGCBQL5ECg,000460,000470
OHDVItnkksY,000027,000037
ADDBjZ6QtUs,000037,000047
vfRI74PIJL8,000025,000035
gOxEEuOVXEw,000091,000101
nNJ0G2bw6s4,000002,000012
nQmo_pNhBIo,000139,000149
43AK3JkqaYI,000006,000016
wM3IU5EdcWE,000049,000059
92Z3inv5y5c,000016,000026
kV-S-yMEHTk,000043,000053
MhIBVCse204,000095,000105
8fJ25RWql1Y,000000,000010
_vvUbMj-ZQY,000019,000029
5bTpbGLK3Jw,000174,000184
t6bMyugNRDA,000032,000042
OpzftHaatzI,000246,000256
mF60o9sr1rA,000374,000384
_WVQEPWXS0A,000238,000248
Lqwe2Dj6tSk,000095,000105
mFnaEqGSNPM,000138,000148
YguUwsDJyqc,000005,000015
OAefZlV8mT4,000109,000119
sZBe-xmTySc,000008,000018
tNr-tFCmC7o,000138,000148
8jtJmMQBAIw,000012,000022
a-NgFE9Lr5E,000103,000113
1t79Yoscj0U,000570,000580
0d5TkclKWVA,000182,000192
C7KAp4KqabU,000285,000295
WbGjmiHN8s0,000164,000174
tx1UQx2h0Z8,000018,000028
bisSiRC7vXs,000082,000092
WgkxfuvyLmQ,000012,000022
xSQL4QuDmFY,000038,000048
U14u8xRAss8,000034,000044
h-EPALUQhqI,000188,000198
6D0buRIBneE,000000,000010
sEBSlybSpmY,000885,000895
M-75AQk5pL0,000000,000010
zUtsQk2zQE4,000090,000100
akg2pBR6_eY,000041,000051
mTQMSN9PMZU,000006,000016
31Rr4Y30YVI,000223,000233
ZZNli8mrI0o,000004,000014
_a2eKY39s3s,000246,000256
ZVWrzox-BQk,000028,000038
6k7mK7XFt54,000072,000082
uOFmbfYfVRo,000027,000037
fKqCzgvgWl4,000032,000042
dRWtJIjbx1I,000462,000472
K7ryTGjLOLo,000004,000014
yizquANxbw8,000126,000136
AjhoJTe64fk,000009,000019
mX19oHh4yWM,000005,000015
TSKWM6TpQIo,000000,000010
oMXlVyqy348,000051,000061
JzLl-7sjCOI,000024,000034
R1qA-jgFQ5c,000233,000243
sti3NYepPd8,000000,000010
HaYgfZDblN4,000154,000164
uAjK-LWKmNI,000037,000047
soG5HWG6MdE,000011,000021
CeWd7NMACdw,000650,000660
PHEtwwww6dY,000042,000052
jtVTl7Lkuow,000018,000028
sqks7QMnjGk,000054,000064
E8EK9uAeleo,000242,000252
sE61rs-V4wE,000026,000036
3dTNXLImK-w,000108,000118
N40BOFYKR38,000176,000186
1FjGHzR8MI4,000024,000034
AJOfY-yHT40,000019,000029
9lWef60a5k8,000150,000160
xsZPctmCqQo,000068,000078
KGG4ikseCXY,000000,000010
1o4I7hqcFlk,000010,000020
85hQH3eiurQ,000006,000016
L0Yo4YTHBmY,000007,000017
yBMDQYdtKtE,000001,000011
e6-hde_4YII,000017,000027
aYSMr16mkrc,000002,000012
5tWk5f4UF_8,000033,000043
_p4dyTMNcoM,000000,000010
6vWwU8_skFk,000200,000210
q1Y9CdU9WYo,000002,000012
wokH4LjwRBU,000069,000079
2srnwi7YapM,000003,000013
rQmC7xWIiDo,000003,000013
DmyfznC6p0w,000227,000237
B2bmIHbvArc,000005,000015
1WiH_tXBDbw,000570,000580
mwiQLbQTGhE,000060,000070
f4ebUDU_22M,000028,000038
kej7UUhnsOY,000003,000013
Wy8a1_mJJeA,000023,000033
joKUDxAn1i0,000077,000087
N1jdOhiJ84Q,000028,000038
-2yTc7WxGMM,000034,000044
ZNwakAqKZVc,000442,000452
NtHxIbhqYCU,000085,000095
eDZhjajjw6g,000038,000048
Hwyida2xZqo,000004,000014
vl-lCL9k6h4,000040,000050
pPrS22Y-CcU,000006,000016
AojfV9mfxvw,000084,000094
Gg3kWE-WCHk,000001,000011
uG7OsXJwnsU,000032,000042
GVpVm4e6CLQ,000259,000269
0QQv6m9evuY,000004,000014
PHSQokTCE7c,000082,000092
lymjAF8Yd_I,000013,000023
6M2PO4K78Pg,000002,000012
Y7CWyNkEMKE,000077,000087
qb32S6TBQJI,000049,000059
O8kIZsT2nQI,000004,000014
qbnOIqy4Iy4,000122,000132
1Y1EURI2K4Q,000392,000402
dpfJTo3nywA,000028,000038
-2eq0citAJg,000018,000028
hdE4y7Xn2jE,000037,000047
ibewI5dm77k,000014,000024
eECGtFjKTY8,000018,000028
s0WqJNghk88,000001,000011
HeXpjkVqYvg,000000,000010
u9qR9c2HsA4,000008,000018
l_9GEyNNkJU,000002,000012
7Hh4h3KvhIM,000078,000088
B3EX-SmSh70,000002,000012
dEJcLMU-x94,000013,000023
SXk_o2WnEJw,000000,000010
CR0PV8jmGqg,000003,000013
mANCURJr4KA,000010,000020
YKYIU2yqpG8,000002,000012
4M91NfAfPig,000003,000013
xCQQGcnH-U0,000004,000014
4sFvbgGBz1c,000024,000034
FbImz9B2jBY,000000,000010
XeZpOmb4oKU,000011,000021
UdPnBsI8SiA,000015,000025
0l5HFou8SvY,000035,000045
J28fnK7ZI-c,000002,000012
qKKFKvJg_5E,000005,000015
4nnxH-5KC2c,000000,000010
WuEYX5XWCsw,000002,000012
deno_QpJwCk,000001,000011
-LZ6lnyP0BQ,000102,000112
--DuEOFc2OQ,000040,000050
LFS0OYBiEeU,000008,000018
Y785o_jKBVU,000022,000032
URS81Krk6pE,000062,000072
AsPjORZU-cU,000055,000065
aU2ByztjE60,000009,000019
LQH6hZT6ZbI,000116,000126
sjEsaf50Uy4,000008,000018
SzWZQDfymmY,000068,000078
dLPysQnsT0Q,000014,000024
U9zBDYcLFPY,000000,000010
iBZGwIW3LEo,000002,000012
5x-bCOhZbvE,000007,000017
LRQcX_Dp7mE,000011,000021
F7hs_aIqsbk,000024,000034
w1c9XilT7NU,000007,000017
0d2XdZRy2fc,000003,000013
RlFMUo-__JE,000017,000027
eQJqS2PM-SA,000002,000012
fUzOLT_MHww,000019,000029
xbwxysJ8Cjs,000015,000025
AfUu4Z8gjSY,000022,000032
0QnKyOvyUtg,000012,000022
bQ2VXWiLXuU,000056,000066
t0GxDX4Pwig,000000,000010
VhikQMUP_Ak,000013,000023
RxgW7Hdn4YM,000006,000016
9RKVtmshPrg,000014,000024
VCiihiWyHGU,000024,000034
dymP3K5GiS8,000014,000024
AxgWfYvA-Zo,000008,000018
emvCsSxU1Sk,000002,000012
bJa17ELAtig,000000,000010
YfH1ToPwjj4,000001,000011
UBxWnrhkSU8,000030,000040
FS6PGrmnylo,000002,000012
9EioUfhATcw,000004,000014
5w7-2_KAP2k,000006,000016
Pq3rYx-_11I,000141,000151
AGmZm42lHPc,000002,000012
rlnvv7YF2J0,000042,000052
Y1m8VLvcLfw,000035,000045
XbDTCf515XE,000004,000014
D5dV82Vh9AI,000011,000021
vt7sbV3xrNE,000016,000026
qNcTjhOhg0M,000005,000015
jxm6fbBuPiw,000001,000011
HV0Hs4UysUM,000004,000014
qMGREwwh4xQ,000068,000078
fEIv2ECvymg,000002,000012
Mf1CsONPYpc,000028,000038
Fi1TkpzQG78,000154,000164
msM89IKC3dc,000004,000014
a6KJuGCozc4,000014,000024
ao7SWGSkbGk,000000,000010
NxG1gzMdEWQ,000004,000014
v-YI47Q0Mv4,000000,000010
7XsWZFqAl8E,000008,000018
bvm4SNvop34,000010,000020
FVe8MLvkYcU,000189,000199
IZulLg7CGK0,000211,000221
i1_35BCUF-4,000058,000068
NOa-Gw6U9Hs,000009,000019
Th9xAMjTHOU,000003,000013
EQ_cfTXhA18,000045,000055
9UyDJGvS1ww,000024,000034
DlIUMYGMD3w,000004,000014
75x99mA9w3M,000000,000010
43mGFlvWkMc,000033,000043
c1z_41rRmXU,000000,000010
e857QlIO9eU,000030,000040
y4VWNGrHrE8,000001,000011
V7dnKPBg1dE,000005,000015
TXsSJQeNfO0,000006,000016
KhraN0DiM-I,000079,000089
VODyHCZEGLI,000084,000094
udQsAlZkt0w,000029,000039
E8h6q5qG_5E,000024,000034
iHto-rgy07o,000009,000019
COIqoei564c,000010,000020
qs9bBVLMV10,000001,000011
sEx9i9YIz7c,000051,000061
7ldeHo__2Cc,000000,000010
SIqWeN18Qik,000001,000011
e21mw4oedzw,000140,000150
W1ftzvVJxi4,000001,000011
Yl4-nDJdPAk,000020,000030
NnexTwOgWR8,000007,000017
m1dVuEggNe8,000081,000091
2WaqbqfIbKc,000003,000013
BTXbUwxmdHM,000001,000011
jYJTxUnCymg,000004,000014
CJeOTKugkX8,000002,000012
kU3qQGVRT-g,000011,000021
CgZkdSU4y8w,000000,000010
dCvMZXVMGPk,000002,000012
6b1BKftcGfQ,000005,000015
l6acW2KkhiY,000057,000067
-shfV8JDCMk,000001,000011
UgruMs6odRU,000049,000059
-kdfl_GwOtE,000000,000010
NIrPLKe_HFo,000149,000159
bTDh2SUn7mQ,000003,000013
N-dtcHfd-3E,000093,000103
Lq5qlIgg6RE,000014,000024
7dq9lT6aoHA,000000,000010
bE1UZK-UX1c,000179,000189
5YJPpj_ABz8,000161,000171
xgsGpdYtJIY,000002,000012
5PvS6GXqM5E,000155,000165
RQCcbud1AIk,000019,000029
MBSnD_jNYWI,000023,000033
JtwwCHo2KQg,000016,000026
EvqBmWmfW50,000064,000074
hdlWghCEeRA,000005,000015
zsG34OIJOtE,000010,000020
o61dwllWHrU,000014,000024
6fyP1T1vbo0,000000,000010
Y-y-Iaar3-E,000000,000010
W6uOfPPpEBo,000000,000010
bouzlrRWr9s,000126,000136
hMKoE87597Q,000000,000010
AxkgTsfZ9ME,000115,000125
LfpKbpeOHMU,000100,000110
jFowsGlgm9U,000000,000010
-1GsilN0qjU,000025,000035
VT6PJO7JPsE,000049,000059
EUlE7Ct-ggM,000034,000044
jvj72NzlSF0,000089,000099
Dh5gQqbvoZg,000246,000256
HalzlyEFtFM,000094,000104
db8Kwourxn0,000036,000046
bUidM8i-buc,000012,000022
huW5XgisWWo,000004,000014
z6gBrkeYWmg,000094,000104
H68rEIWYW18,000002,000012
UYNuFswAfcU,000230,000240
jMJrC03L970,000012,000022
p5ajqpP18eU,000000,000010
crQ9EUs7UoQ,000006,000016
Y2B4DYzva8s,000071,000081
YWfXUNvgQOA,000117,000127
2lBUaUBD9JE,000018,000028
BF-nknPJ558,000007,000017
2QBk2LE-mbI,000024,000034
5kOwsLUtfQY,000170,000180
7H5kzn5FIHQ,000025,000035
PfP2NE7glKg,000079,000089
xcbpDkldf6k,000006,000016
sFEoi-8BMF8,000051,000061
Bx_EcuJuWUs,000414,000424
S3-ZShfeUY0,000162,000172
WNoLEDJ0trU,000027,000037
j9uzZKNQgxo,000195,000205
YOC3KiY4BV4,000030,000040
IepWgHeSBnY,000005,000015
JpcMxtWgpjI,000072,000082
81WduFC0EIo,000000,000010
--XWWLL8Spk,000000,000010
AHZhesQVg4s,000053,000063
7R9rCcc-pNo,000005,000015
VxOHLdQs9hw,000013,000023
HtoYt8CdlK8,000135,000145
lu7Qfi2GUXI,000061,000071
yZ9IOjARXTY,000002,000012
YYennywBx7g,000152,000162
cVgczwvfHag,000008,000018
hJCQwAAxgrc,000025,000035
GD12NW8EJo8,000013,000023
UOJtLpsj3CM,000002,000012
rZIHOqGhuN8,000054,000064
OvjVFqb-K9c,000008,000018
Qdn4qBGBYWY,000022,000032
xctOwz1eP2Y,000000,000010
vR6r8dAskeM,000082,000092
aUTPcuTMPc8,000125,000135
v3SHFvs07YE,000016,000026
bhDJQV7KZJ8,000001,000011
2ed5nNFK8Qg,000007,000017
MCsjFlRkqZ4,000023,000033
Ns-Ax2m3kJs,000002,000012
H2rcu0EUQ0I,000041,000051
0gEV9LA5H00,000086,000096
-oVnNlI0z1Q,000078,000088
qMknVzLX6Hw,000067,000077
4BC0gHzgD5k,000032,000042
qY5Ons95S9o,000003,000013
jXsvmEx-h4U,000193,000203
wVVqY8jvzc0,000004,000014
liN7lkgBStg,000001,000011
dyBTNP-O7dY,000000,000010
PxpSsYOB4Yk,000029,000039
I5LuEvku-mM,000202,000212
_6LHE1nqdsw,000242,000252
5x6KwlAb-IA,000038,000048
x3xnmrEJFms,000032,000042
1C4Q1Xjyeig,000102,000112
zc1eRTWvmKg,000041,000051
GFj3bCJYaYk,000114,000124
toSoeW1xRt0,000089,000099
TqUaJUDSi_o,000466,000476
89bNvsWEUV0,000004,000014
AqBRkAjboPM,000145,000155
dC4ngeTfUvM,000035,000045
K8wZqhyVJJs,000192,000202
ARwp9w_XZsc,000027,000037
xf9sYZIgoF8,000003,000013
j8S4M5jvR_I,000160,000170
ITCX4J1pDCI,000029,000039
ARhawWfy1GQ,000163,000173
1fRqAa7hKVw,000114,000124
mSvWX0Hdbds,000375,000385
vm1cwuF2ZN0,000137,000147
dOkOEttgvuw,000105,000115
jr3gakyVtg0,000044,000054
AwpRYRTFBwY,000477,000487
-aJHPlJTesM,000734,000744
FY5qIE99hyc,000008,000018
hEzGdS9nP5Y,000073,000083
naRLQgbQCJo,000055,000065
I5lkDuB-CEE,000007,000017
76gEFIB7B8I,000039,000049
PiqHH1y3wzw,000341,000351
ttsCPzp217g,000063,000073
k9PTpGZmsHg,000207,000217
41_DdzMzetE,000072,000082
RZnncG5lHZU,000060,000070
CSnYWl8UO-I,000141,000151
oPIPVkS0dYM,000237,000247
I_pWzPcKBBQ,000033,000043
bPpnDXd0MQs,000013,000023
L8hBK0_j5nc,000143,000153
WE_h2dM6UnY,000167,000177
3QhnzaOGtJY,000177,000187
wdUfk4k7LGw,000306,000316
1H465_Rr45M,000075,000085
lFN4MLLRghk,000002,000012
Yfiz0oTdclk,000250,000260
Qclgk1JA0Ug,000023,000033
j0OH4BO_DgY,000019,000029
qu1EV-Zh3WI,000102,000112
1FM6eToxT_M,000153,000163
uMqc6JgpvPI,000130,000140
7OfT_o_VAE8,000003,000013
qVhV3P17GVY,000603,000613
xIEzD7BMXKk,000027,000037
s-JSdLDfMfs,000147,000157
2-PS6eqyIwk,000291,000301
a1QXp8yM8kA,000259,000269
0BhVDzsdGUM,000028,000038
O5LZv3B4ZPM,000080,000090
_fZNRQIXFoI,000026,000036
VECyx3t1QAg,000029,000039
rZ2zyvfyoF0,000000,000010
eiccfVGIdFQ,000169,000179
UdvI7GOfNHI,000004,000014
vDSbmaEBhw4,000040,000050
h-wDOv7brFk,000135,000145
WWTZIxPD0_o,000011,000021
giCfHTGy_Go,000000,000010
EaYxFzFx7nQ,000025,000035
Kj4rSRbA67A,000324,000334
-utCSG7eVic,000193,000203
Qma-RxooUgc,000000,000010
YKm11zEkjco,000054,000064
-CUcALZfNIA,000017,000027
65MeW6u4MUs,000286,000296
_CPYR7Sx1kU,000001,000011
iij6mmU83pE,000274,000284
